address,hash160,n_tx,n_unredeemed,total_received,total_sent,final_balance
1L5stqFBmNtEbAKXCtLzWYxYzBZQaWXuv7,d15689a1763c4f354be0614e5fd30bd7eedd91dc,407,0,1567419046,1567419046,0
bc1qrtwht0vhcn8hcy2rlmu50r0trh9p9yryk5vp8e,1add75bd97c4cf7c1143fef9478deb1dca129064,72,0,1889655382,1889655382,0
bc1qtlsz2f5yw3tqjy4t4k929j2sneptt7mcxl3tcz,5fe025268474560912abad8aa2c9509e42b5fb78,2,0,345064,345064,0
bc1q2967w8aevnkjyalcu2hf252aljuk64ysas7les,5175e71fb964ed2277f8e2ae95515dfcb96d5490,38709,46,44110766799,44105365225,5401574
bc1qyflnvys2cwyn6k763pkrhw2mzu7gvg9r8juwln,227f36120ac3893d5bda886c3bb95b173c8620a3,0,0,0,0,0
14HkWfugkrGqSUisapYUQ6wiE4D6k64rgi,24135ab7be45b8da1175e33c697825c73d2155d3,2,0,5391879,5391879,0
bc1qpulpztr0kg2c0q0zvat3hszg03l6x0srtcxj3n,0f3e112c6fb2158781e267571bc0487c7fa33e03,266,0,260136796,260136796,0
1McZfW5yzbJxgBiNwFshJVwWspvShwZXyZ,e21c57397b577c497e0508465012f67dd91f5f93,0,0,0,0,0
bc1qmnur9jw7ds29u2jkrpcn0gpwgt03r3zrrt8v7u,dcf832c9de6c145e2a56187137a02e42df11c443,0,0,0,0,0
bc1qve0fkskdsue3gsnzrlhrxmrg6nrvv6r7m8upvn,665e9b42cd87331442621fee336c68d4c6c6687e,2,0,1880000,1880000,0
bc1qamfus74rljkpnha7nq030djg63jandcy9zsmkd,eed3c87aa3fcac19dfbe981f17b648d465d9b704,0,0,0,0,0
bc1qs5wrqt38a3pf49nwcugxvj03g5hjphnd4eseja,851c302e27ec429a966ec7106649f1452f20de6d,0,0,0,0,0
bc1q2cs3yejk928ajmxr3xzt7klru3ru5w5p0e8c5v,56211266562a8fd96cc38984bf5be3e447ca3a81,2,0,101682206,101682206,0
bc1qp9pnhpeg6l2sfdhta52h9hytth8ggy8xrrrad5,09433b8728d7d504b6ebed1572dc8b5dce8410e6,88,0,20773860,20773860,0
3HCjhTiAtuHK2zsEiivMKDkyfe1ni7Kzad,aa28d239e2d4fd05ef3f44c1d21e6dc6403357c5,32,0,173235926,173235926,0
14NkbdrUH2k2DghHgtHQ2MnCU65mBNn6CV,25058170c54dbf48158501ef431110d1c41b2215,2,0,3111000,3111000,0
bc1qcexvc0d0em879rhqdzpfvug5yduwe59l8q2d3e,c64ccc3dafcecfe28ee068829671142378ecd0bf,0,0,0,0,0
bc1qddyea4408jcz2aelvjgegj9ltxw5ym3z20mmau,6b499ed6af3cb025773f64919448bf599d426e22,0,0,0,0,0
bc1q4r72r2pteye4l37u2mywe48w38h7vjqtwapwk0,a8fca1a82bc9335fc7dc56c8ecd4ee89efe6480b,0,0,0,0,0
bc1qvp49dxe2s39pxs652mk4luc9snkuglzg7tjr5z,606a569b2a844a13435456ed5ff30584edc47c48,0,0,0,0,0
1Dh5QznWZi7R82mPx92Bz2EZ4C8ZgekKXz,8b35d50fcdd1a60543aa45db0bb720834fdacc16,0,0,0,0,0
1DsbhPf2aL7hknvhi8MpXjQx9aew4QejSr,8d334544e55445891fa832e302dbc6f6645a8b68,2,0,4799333,4799333,0
1vTAML36KCFNXoF5qvng1ah87Bi7WAvNt,0a1be25eb46cb088e3d4bdc86230168570d96380,313,1,293489695,293320495,169200
15rHx3GJX7c2FRb84XmjMSEGdVcnSQtudp,353308959a4fb98fabbd98c24c20a22600f63e9b,2,1,87088,80496,6592
3CWyRpkwRKTLN8SJCmXsLUgUoLUnggEjDw,76c324221a67371f88654d8f96992f0c12347182,76,4,15521983,14777523,744460
17vM3e5kRB8X7X3rwzgE3dHc4rmB3aT1GT,4be788a8a25809e841f4fc5bb81d821454334412,18,0,29711885,29711885,0
bc1qlyrjg0frlgg93m3qwplpaz8ql4vryycvweh3sq,f907243d23fa1058ee20707e1e88e0fd5832130c,5,0,25274602,25274602,0
1PMnqCg4wB5K1pWDa86E7HHwGLHq8Kthig,f54158253aeff89021141cd48a34801ee624d6de,2,0,440000,440000,0
1N8niWzYunJkQpqfzEGiFkL4jefcUXJ3Ua,e7d3b6ff1a8cc4ffa745d1e3d657ec80e6e905e8,2,0,450000,450000,0
bc1qgq8gypr6uk9jg6v6x5nue04ajdqyd0sknj6nc5,400e82047ae58b24699a3527ccbebd934046be16,8,0,1759504,1759504,0
bc1qx9n93ugxee0q7m7f3nzpc47r5zmyad9a420st2gqzfclwtsp9v9skwlr3v,,3,0,12455435,12455435,0
bc1qc3mzw03es3q26fe9htg80egnw7w3swt797vlxf,c476273e398440ad2725bad077e513779d18397e,7,0,1220859,1220859,0
bc1qhq3wal4nv6p9s292zz5zwv830c0mp9mnr8yjk8,b822eefeb366825828aa10a82730f17e1fb09773,19,0,88792901,88792901,0
bc1qum4wcwlftyx9rwjsdfsl8za0x2n7ryhwl0vkr6,e6eaec3be9590c51ba506a61f38baf32a7e192ee,0,0,0,0,0
bc1qt2alm28gx2nrzr5zv3u3pvclznx8udwhjt6wt5,5abbfda8e832a6310e82647910b31f14cc7e35d7,50,0,9283427,9283427,0
13Q8ECZ7U3f69ocbibfoxuWutFoRYbkGh5,1a4fda1a3428b901b3beb6df43c9a989b13863a2,0,0,0,0,0
bc1qx6fn02cflu0z635w5un2n6nlzx7hwqkg3u3xhk,369337ab09ff1e2d468ea726a9ea7f11bd7702c8,0,0,0,0,0
3ER1AkFg8eReEZjDVoaxGsYc85KoPA24af,8b925975dc496423b421d5051c14a86146ad9425,20,0,481283,481283,0
32rpojd6LpiVYyHmB6GNoZj53HTJ3QAiTt,0cd3014ce84d445cbbc25131dd3ddd3231099385,36,0,10537977,10537977,0
bc1qdrrvte2ptukxry8e0psyag6pa93g9ulnyj2ntq,68c6c5e5415f2c6190f978604ea341e96282f3f3,0,0,0,0,0
155Yv6Hmzs5RT8j6uZAzfWzecvV9FDyu6k,2cbcceff99a7a3a34e230b9ba6f1020e6de87144,4,0,500100000000,500100000000,0
bc1qk4e7zhm67f5fnqd7tfkjy2cn8cxvz9ar7z8j7h,b573e15f7af2689981be5a6d222b133e0cc117a3,15,0,15241691,15241691,0
bc1qrxku07hk7mq5x0gkasvsdzzv9j3lvjw5mjjlf7,19adc7faf6f6c1433d16ec1906884c2ca3f649d4,0,0,0,0,0
164Fkt3aawVPtCDF76Gmeh8jZc6jz8N7DG,377631e8882d9394372754f7cbc4a8d92e0aebad,21,21,2261545,0,2261545
bc1qe0zldj8e3yq5u8mxz2u5xy8fc3hhg808u8tv2m,cbc5f6c8f989014e1f6612b94310e9c46f741de7,0,0,0,0,0
bc1qeeha6xnp08t8u5k90lv7yt9lknm7hvraz87jdq,ce6fdd1a6179d67e52c57fd9e22cbfb4f7ebb07d,35,2,41147347,41143286,4061
1KuyExEtLfhM1qzzgGLdTKZvquMH6y6Kss,cf76d7645d1937b4797c824d6c147cb9ce12a036,0,0,0,0,0
38XdQR9EtGgXy8QmkkvPQ4YYmtTWgJcjre,4b0256abe4a00ac39f8d9d9e7c7b4dcf06eef070,56,0,30501265,30501265,0
bc1q2msjpzevqkxqnre4z9y49ntpucnkm65jkptjl8,56e1208b2c058c098f35114952cd61e6276dea92,0,0,0,0,0
1BhE3iCSVYHPJTdX1WyTWLjjhSMKsswVAz,754cc9840111c0916063241616a09b16c6bf5372,0,0,0,0,0
bc1qwygyj53u9uerhcv30fjwtu9scvzrrsenayj34z,711049523c2f323be1917a64e5f0b0c30431c333,35,0,7562990,7562990,0
3Kr495DhSQTb8oGiQWkzGuJaqRRKwjXbwB,c727db8c92235b5906817824906059d5acbe3bb5,770,0,252627484,252627484,0
1Kj6zNtaSjDWiQ15PiuwKhXFPLcmigHFkE,cd68bbed5672a31527f2754a17093715ada22b4a,56,0,19947427,19947427,0
bc1q34xep0va72ad4n32pvzy5v8fj8u90g4ujuvd0p,8d4d90bd9df2badace2a0b044a30e991f857a2bc,7,0,1056858,1056858,0
bc1qcr2aly5kx5m6eteplewxphr59g6w9e0uf7lh7p,c0d5df92963537acaf21fe5c60dc742a34e2e5fc,0,0,0,0,0
37Xa6dw6HBeKMoae9binSkCNgfyW741kq1,400773de7f8dff6fef6830145ae31cc15398626b,2,0,95373,95373,0
3CsYjLCrjv6oMGdTzmWyai5VPhoZb9U9y8,7aa742662a5043d105e51b3443306a29878f5397,2,0,1202084,1202084,0
18WoTVSn7aUvzN6vEbM7SZ76r1ahPt225W,526bb9379b8e4b44f3b28386bc6d7efcc69d2a36,3,0,13834234,13834234,0
bc1q57sp5awrkgc6adu8aumwg9azwra2ac0ydhwtkj,a7a01a75c3b231aeb787ef36e417a270faaee1e4,0,0,0,0,0
bc1q36pyhf9hytrm07p8nm93kgpzpxcsmya6hzt2ft,8e824ba4b722c7b7f8279ecb1b202209b10d93ba,12,0,36308940,36308940,0
1Q3bj3y63wqXPGcsXhiC9N1YbYhF5euBBY,fcc8b64186345e56be2857bfa9106ec53faeefbf,2,0,5536269,5536269,0
bc1qe37vtmqeffqgyt9vwjl28clq2res3w8unkan4m,cc7cc5ec194a40822cac74bea3e3e050f308b8fc,0,0,0,0,0
bc1qznjjy4e8ve85eujpyguxx4cf22wym8zuyk42pz,14e5225727664f4cf2412238635709529c4d9c5c,2,0,439878,439878,0
bc1qrtc3pwrl02gu59dwtnywmx4wmqge74405dlk8p,1af110b87f7a91ca15ae5cc8ed9aaed8119f56af,2,0,4200,4200,0
bc1ql308ets8wnuhpm4c3u5gv88cn06hxddd0n2v3n,fc5e7cae0774f970eeb88f28861cf89bf57335ad,0,0,0,0,0
1CMEg2hmc1XjGEda8WCFEcJpK4x5azFNkM,7c7d1dcec2f0be71c6cd9d5c2c80b0aa360dec8e,0,0,0,0,0
bc1q9lu73eprvcxywv7lg2hnlmaxv63jr9dkvvkc9d,2ff9e8e423660c4733df42af3fefa666a32195b6,6,0,131408270,131408270,0
3Pw8Swg2BEU39XGtRou7UKQtmcAr6wyoWR,f3fe096a67e783864002a621e66cd20bd45c3b88,92,0,85149073,85149073,0
bc1qvsqcc6g8pq4h7peq5rzwdv977sst3jxwt73kwe,64018c6907082b7f0720a0c4e6b0bef420b8c8ce,942,0,327411521,327411521,0
bc1que0n3plyq94w5lsxwzm47slylyngrknxzyzlcw,e65f3887e4016aea7e0670b75f43e4f92681da66,0,0,0,0,0
bc1quacjfyptg93mcnx840r33q2ljgaqaqgkzj8fy4,e77124902b4163bc4cc7abc718815f923a0e8116,0,0,0,0,0
bc1qe0mkw8nrtfg55xk9t9p9sgvyt38g3m0zn2rjn8,cbf7671e635a514a1ac559425821845c4e88ede2,0,0,0,0,0
bc1qvgrej9pw23qvdzszd0yf3xe27sv4yw22c0sfq9,620799142e5440c68a026bc8989b2af41952394a,0,0,0,0,0
bc1qeyf5jsmd99ktf0ly2uxf59xke9kvll48mx7t3g,c91349436d296cb4bfe4570c9a14d6c96ccffea7,176,0,254998620,254998620,0
bc1qh8ww3hx3n504sdyrwylrrwptyqh2wyf49zdpq8,b9dce8dcd19d1f583483713e31b82b202ea71135,0,0,0,0,0
bc1qunrwwmh3f4h0n06wvt6uu8k929dkvk4psr7zth,e4c6e76ef14d6ef9bf4e62f5ce1ec5515b665aa1,0,0,0,0,0
bc1qrfsr402pu4ryrddhrsr8v0rxrhqzfhyr7rz8ae,1a603abd41e54641b5b71c06763c661dc024dc83,0,0,0,0,0
19ci7nAJmxKk4Phg9mGuXNdtbPJJiiTHW4,5e81e337c773488f50653b9f73cc5c5204b7cdfa,0,0,0,0,0
3QeddNzBFWDtsr863UNEBHL2Bx29Y8RM6F,fbd7730bd391b2dec1b3d260be096108689cf227,10,0,10298911,10298911,0
bc1qjvu20g5yep33ttsde7f4rmyr380faa7r799dfe,9338a7a284c86315ae0dcf9351ec8389de9ef7c3,6630,3,6562714641,6553936200,8778441
31tVbuj6suyFgc4ouWPaWaZfPZpBCDMH4p,022bae3ce8bda491f22f39b9a20e81720cc66a7b,48,0,75169719,75169719,0
bc1qf6gdtew34ux2kqqsg6p6enc6m2rmusld8nr25l,4e90d5e5d1af0cab00104683accf1ada87be43ed,2,0,1011429,1011429,0
39SHQHjPsbyY3FAHaZjkweRtVYkzoETNLY,54f7b0026bd58c3eaa314ebbaf82de7514d97eff,2,0,6980313,6980313,0
bc1qkuf72ggpdvkl6h3fkhasxemqypnlnar0ahaucp,b713e521016b2dfd5e29b5fb0367602067f9f46f,0,0,0,0,0
1L7wYkUXUvfpYLryG5GTwtQNvkLc5JDbz8,d1ba6b673f189ecb2a19292d3b2458445650a502,0,0,0,0,0
1kfeGwaxiMJYpW8aNkrHMsANpMnUSNoys,084224c5254717ef08639f4d96a5e714bbf9c74e,0,0,0,0,0
1KBMfaYhY71XyJ2jDRQs5QxHCbh4W9bqZh,c767ac931f372917a4320a931785e27d101e6719,4,0,11231884,11231884,0
3BJTQiDbkyjhv9Wq1D4wfcQEC4HgJKkVu2,696cf70e8fc5d86efb98739ef6289de1cb9dcc65,0,0,0,0,0
32zFP7qWgYBmE7ymYFnPRtpvT1wZZG3fBF,0e3a6e746fce377c6b6f0ccbb3518b3e1deb0355,3815,0,3638850113,3638850113,0
1FmHVo6iEK4yJo6MEgHAj81i8beqdocW4b,a1f1d576d86494be1f634e90bdea10989f901cd9,5494,0,4819657143,4819657143,0
38aD81E9a5drG5FP1fG5g6v88A5SjNzoGb,4b7f50e8233271fc44f7b73076864a050fb093db,0,0,0,0,0
1MuK7A821MRBSNFPWV4MGyh4FPttpFPXqa,e547428c0cf61fab2acebb1191a719e8cbc62d36,0,0,0,0,0
bc1quvyr65susym4zccmvp2gtuqq669lmnn0zjkaw8,e3083d521c813751631b605485f000d68bfdce6f,0,0,0,0,0
1DzTBBPn1mbg6WuLmBrL6XGJkfs56Yf1p5,8e7f11c69f9d786eec7bbb8e0f613c4718beda49,0,0,0,0,0
bc1q83a8p7hkgqjm38du9zexyfsuvj0rkd47hkk9am,3c7a70faf64025b89dbc28b262261c649e3b36be,208,0,7054263963,7054263963,0
bc1qnuynp9r32fj6hedd7tlhl0xfn9d4fektpv7a32,9f093094715265abe5adf2ff7fbcc9995b54e6cb,113,1,6119993828,6119257089,736739
352vNmiA3Nz4g7iqQNXvUgwEa5DkBcmNGa,24ac10c603ddd5e494a8440139a41e1954b07b48,919,2,5419566142,5419565048,1094
bc1qec6rd3m36ag6q6w37rq8s54tvywjuchz8z0072,ce3436c771d751a069d1f0c07852ab611d2e62e2,0,0,0,0,0
3P7uLhavSkZzPN2GNm89v39K6qbrRQ31Ug,eb0f8b7cbe043665a82c386d479639e7fe302fc8,40,0,21870811,21870811,0
bc1qu006ecvfkej2nqdysgjppq52vwehrdy785z865,e3dface189b664a981a4822410828a63b371b49e,0,0,0,0,0
bc1qrcyajnmfs2m5d60lt682cley6yd93fum7frjdw,1e09d94f6982b746e9ff5e8eac7f24d11a58a79b,0,0,0,0,0
39Vj7f87m3maS7iNNssKWwU1XkPdaHP7Ug,559e6657238569b27a7b12b869a9247d9fa44074,480,1,3357445439,3357444892,547
3Hv3V372oCVE7Zqy8m4gd1uvV4tjJMsCxF,b1f8b8f30380f84041261f53aec94e486d3ef1e0,47,0,741989592,741989592,0
bc1qztq3z8w7ktef66p72g5ageyeqlrj9ygtvmx8v89vhn7lajv6rg3sx0gxsw,,2,0,51876233,51876233,0
1BK769SseNefb6fe9QuFEi8W4KGbtP8gi3,711dd3e7c8c86d4bf559fe4073c52a50c7b538c4,6,0,7057495383,7057495383,0
15FcqYRbwh2JsRUyBjvZ4jJ2XAD3pycGch,2ea43de4081e5234624d7095ce4ed064cb0e15f9,18,0,18539231808,18539231808,0
1HwSof6jnbMFpfrRRa2jvydYdopkkGB4Sn,b9ce03d26c89109126de9b981becc54b245c5634,19,0,20732375053,20732375053,0
1AKRggn8dmS7FHedSZEVVBGDYCDuxURXo3,66353987f4dadc535327347e355f04bc75678d44,0,0,0,0,0
3Qo5RnKJsTBnAKW1WFFsH6ozcDUDej9k5Y,fd70505a84044742d2d34419189493c9c4ca1e9e,2,0,457047,457047,0
1C78Xr6GyJTZeR7DQ9diURd8NCP1uFYLEm,79d22aa9a4561c3d93203be8823f24a04a3f739f,0,0,0,0,0
bc1qmy0rqcx90uz0063crykvcwaxy4740aamj65dxv,d91e3060c57f04f7ea38192ccc3ba6257d57f7bb,0,0,0,0,0
bc1q7gcwc8a4e6mpyl9hn6zc2q4mvqwupsqxr0gly2,f230ec1fb5ceb6127cb79e858502bb601dc0c006,0,0,0,0,0
15iu6F7kCY4eVbFtmmzxsYi6pZgzJAzXKh,33cd0a5ac06e91cae0a3bde57b76fc245e5b016d,1055,0,1961512975,1961512975,0
bc1qmvldnjg2jpgj8xe8q7aa92mred2n0xttze06jx,db3ed9c90a9051239b2707bbd2ab63cb5537996b,0,0,0,0,0
bc1qlp5hmzskhkhu50dardm63m6p4394jxynwj73l6,f8697d8a16bdafca3dbd1b77a8ef41ac4b591893,0,0,0,0,0
bc1q9uun7eny4t8pvlq7lmz39z9rr7rm3vw849hqwv,2f393f6664aace167c1efec51288a31f87b8b1c7,1,1,249938,0,249938
bc1q4lvdrzhufaqdzm6aw7xw6wkjk4ge44he2uapw4,afd8d18afc4f40d16f5d778ced3ad2b5519ad6f9,0,0,0,0,0
1A3oW4q3RkUE3NTMLYz3pbP4adM3W9cqpA,6340c7faf06e296b8898bb16d1ee6a705af33c57,2,0,431000,431000,0
1J6TLfcRQAyVDMT6rY2LauXYdwsytK1Qmr,bb823472c7a18f03410fe0250254a06c8806c4be,29,0,22144390,22144390,0
3NmRATBM1Jk1beBJWjVwyEatgBA7tyHyhw,e72fb4754b5b2b002441ba682641062cf8d9f340,86,0,312438684,312438684,0
12vMCm469wxZ2o8TZKvLApobGVPbEHkdBs,150f094225cd3da2bcc4227116bd452ea7d83f57,7362,66,6424452497,6407078965,17373532
14BUo3DMAmw7z1NNrG3rLZBXdpw28oJCR3,22e3bcefb68c7ba45fe18d7f7e1e2b127a2ee8a3,37,2,42782256,41295518,1486738
bc1qsg2afkvzr9lnj4hln8v9dfta7g4y56deaxm9rz,8215d4d982197f3956ff99d856a57df22a4a69b9,3,1,320534,317997,2537
bc1qhw8u4u3af2h5lzr5w34e3plss8qw3xc4l2eqhg,bb8fcaf23d4aaf4f8874746b9887f081c0e89b15,0,0,0,0,0
bc1qcg4c63vxlg4wt7edwyzwd0zsympl66v07px9pg,c22b8d4586fa2ae5fb2d7104e6bc5026c3fd698f,0,0,0,0,0
16EDASFWuSrrtZEqhhi5HD5J2xvuZNSzaB,39583076ef8423d3a6203b451bf22c1e67c0fa48,81,0,83958966,83958966,0
bc1q2gktv29r6m74ff75g690vrmc75rx2s5fvedwpk,522cb628a3d6fd54a7d4468af60f78f506654289,0,0,0,0,0
bc1qphj6hlps6fq28vpu3ka89s7pxnxhzucwyx3n4u,0de5abfc30d240a3b03c8dba72c3c134cd71730e,2,0,472594,472594,0
bc1qndht5h64e22ap9ylf9lp5nn4crmfjv0yv9aeax,9b6eba5f55ca95d0949f497e1a4e75c0f69931e4,423,0,14203535372,14203535372,0
bc1qy844k4vdaw8h2lpdp239hrpxmf9enxexgf4we4,21eb5b558deb8f757c2d0aa25b8c26da4b999b26,6,0,86285569,86285569,0
bc1qyau6hsdmsy5025ku65w8f7dd0m6etpkghawvuh,2779abc1bb8128f552dcd51c74f9ad7ef59586c8,6343,0,4343662235,4343662235,0
bc1qvklensptw5lk7d470ds60pcpsr0psdpgyvwepv,65bf99c02b753f6f36be7b61a7870180de183428,15,0,228545231,228545231,0
1P5vLEEuGawo33WLs3pVdxTuyjqt7Ymf9C,f240f3336206e15078065557a949352574b9a708,0,0,0,0,0
bc1q7kw7cy5tg9hdqv72rh45awmq5qn97uage4hwzefv0sj6llc028jqdm6p3e,,321,0,43134401,43134401,0
3CkYneVyHUTCiynmzAtxMRVcRKhtkDLN5F,795465360a66fc5bfc5a7a42836df4398b629908,668,0,4807278416,4807278416,0
3LZziZtvCS5huwtfokvzyjfTDTz7WrZSe9,cf1678962a23dc55d54e8e29ef6fb44dc3ac4a55,191,1,1386060619,1386060079,540
bc1q6dp5f9kue02ksk66yysnsucykyhss76t36kmuw,d3434496dccbd5685b5a2121387304b12f087b4b,0,0,0,0,0
bc1qy3364v62dk5nr0rsw87ed5mjs9nz37x2j64dny,2463aab34a6da931bc7071fd96d372816628f8ca,0,0,0,0,0
12UXJWXzuottg1HLanfhZ2PLeKt1zHSiBS,102ca6c80fb156448645c80738ba931dfbc9f8c5,0,0,0,0,0
16VV59vePtMChJSmBdVyYyPWEMYUK1VQ4J,3c3bb57797eeac128a8a3b774e902006e10507c7,12,0,287047042,287047042,0
bc1q6jva8s3gceq6e2m2sjqjg0qncq7qtf5yhzq2wc,d499d3c228c641acab6a8481243c13c03c05a684,2,0,48716743,48716743,0
3D3Sp13v5htQ5VpX7YcCVXj7Lt2VhXMRa8,7c867a474c6ed24a32de75407e03cd7170c2f73e,125,0,1512924652,1512924652,0
3MVHM4MZyMqSniJuV2nKQvh4syCtKUqsHc,d92a65f909722fca852515df7b301b91b5a6ebb4,507,1,7080471474,7080470927,547
3M5oC42iMt5A4dFWJaPwbMqELTvadP7Web,d4b9541063c6a9b7da5af7365372067058f81983,440,1,2778139831,2778139284,547
1J9tosC52ZuhmPTJ6cnB9kKi9eXBLrwPCo,bc28b692df3f068071eb71294459a708a64f33d2,31,0,5812295,5812295,0
1A5xEaC9tBQHDCKQaeQrL1FpEdswCUfKzt,63a8e726305a339f475ff85cc39e2c84e3f95def,2,0,449550,449550,0
1ANtBtWfYexf26x2dahVNVHZ9SFBtyTLB3,66dc98bbace4c95d4435dd8a93e278f8aa3cc11e,12,0,2168528,2168528,0
bc1quxp7p2gr45s0kt3esly8pkwxpgxpatamnd2wmf,e183e0a903ad20fb2e3987c870d9c60a0c1eafbb,0,0,0,0,0
1PSPmMbVQ5CWwQRXKgCenf1eJXYRLRZDjC,f6202b59be0a295c160a0566b6349a0d03d81881,17,0,703344,703344,0
3QuzNVKZL1p6tvzgxhMFs64cVPyjhVoizc,febf012248296bd74071d1cc56acfa041252f142,2,0,3900000,3900000,0
1NAWnJYCaJRvNEu8BCSJwpaFnc2KczvRBT,e8273ebf38a92c2bff8c20897df6aa3191dcad76,0,0,0,0,0
19bMk1X2yYSVf2eJ7KkbcUq9SqjYRuwbo6,5e40768fc2088ff323babcd00714915e22799f33,3,0,551352,551352,0
1JWzPHoBaeinYAVa1KbyzYQ3Ub3RNYP4Su,c0261a6ca2f48c30127eceb53ebd4ae6b7e62a19,0,0,0,0,0
3EGsAF2n3zf3tpG6LqHfExXDmWuM97ec2E,8a0856214719c02a7536842f1f824a6a8a331d44,87,2,112369701,109099507,3270194
bc1qw6muhry246ygj0prqs7xkhakmydcteasc8r85x,76b7cb8c8aae88893c23043c6b5fb6d91b85e7b0,10,0,234784660,234784660,0
bc1q4m39yxsmjexryrwrg5mhu5yuc5sgymwat05jz4,aee2521a1b964c320dc345377e509cc520826ddd,28,0,1147153348,1147153348,0
35mpLKaWMnTx66U18VUa9c6FmREgivvEt1,2cc8e876b6312781d20a8707fe64026e5af985bc,7,0,169237147,169237147,0
bc1q8f30ymyxly69rszhpn55rqly7034nrph8j3pf3,3a62f26c86f93451c0570ce94183e4f3e3598c37,576,4,6357181436,6287857186,69324250
344Vav8ogDN1EAmDYDsbiE79am6UVxuUuu,1a0013d7c92cea00f084fe40a69944df2750dcf3,2,0,23375330,23375330,0
32n3fmgjMBLdQapkC68kFB56uZNF5iN9dZ,0beba99969bb8a8324938cb4309626bd13d3126a,0,0,0,0,0
bc1q56kkf56elz5xpfcrdlqn5xrtz99rjw6k8l9gzk,a6ad64d359f8a860a7036fc13a186b114a393b56,169,2,105891483,105878529,12954
17y9vCRhqcmRNCQYJcTaJjea2wJeLMA52h,4c6f7e049d4a7784c49c8d261d59dffd6207d29f,7,0,40268893,40268893,0
bc1qad9ua2wddd7qqap56nw7ep6fqtvhd0hvd6mqdl,eb4bcea9cd6b7c007434d4ddec874902d976beec,0,0,0,0,0
1Puzr5ch5Z9p1RqqwsWFUX5PcTbccMovCs,fb58af512328cbf082aa12d3c750b9150b57d6a3,113,0,116514586,116514586,0
bc1qful4dj7fl8esxd2qd37hp6z0a7d6dzg7pp58cz,4f3f56cbc9f9f30335406c7d70e84fef9ba6891e,196,0,91318646,91318646,0
bc1qfza6ftnpa784y3lye3pwn8kjx0kuv9zp5rv27v,48bba4ae61ef8f5247e4cc42e99ed233edc61441,23,0,10607773,10607773,0
17JUnphvHT4ZrQKRprHXUWYHUmJriM79N7,451f0625b6691725516bebe628044316a2f6c411,11,0,124024915,124024915,0
1Kd7L3pobLfsvknYHyg9YLKQazNb1hRxqZ,cc46857cd78115241cd89746a0155d6c9ec9db85,0,0,0,0,0
bc1qmgwulnc6658stesh43wcl7twsw63afhs5xseg0,da1dcfcf1ad50f05e617ac5d8ff96e83b51ea6f0,9,0,107841534,107841534,0
bc1qjrwl7smwg4m4nv8sk9ef39n9mf0atlawtzltl8,90ddff436e457759b0f0b172989665da5fd5ffae,6,0,195485208,195485208,0
bc1qdh02tnfsj6nd29u2lq6h68sewy5q2gj53v5dxv,6ddea5cd3096a6d5178af8357d1e197128052254,2,2,9044653795,0,9044653795
bc1qauynrm9p0jettvtwym3cknhnlqjdh8grvrzg7v,ef0931eca17cb2b5b16e26e38b4ef3f824db9d03,0,0,0,0,0
16BXHtbF2kmWjta983b3YfsTqtYS2Em3kX,38d61308f753996e7acb03941ca27ec96f676e32,2,0,262613514,262613514,0
19yXdhfcsUc4dB5tfxrHuLyN27PubycNJj,6271deff7c76a4d36f088f693f2fa193cd8ea2cf,2,2,262594714,0,262594714
3CNuWS9NxHkxuQEhkBAuwMo33AwuCFZvec,753c8a6fe38dcab37849ecd073b41955eeb11cc1,76,0,538861160,538861160,0
bc1qz52r98tqlmfncx3qm45kpftn8ckrclunw44p38,1514329d60fed33c1a20dd6960a5733e2c3c7f93,0,0,0,0,0
bc1qpct7g5352xdw886pjzs0x4fkk3hymka7tgg2jj,0e17e45234519ae39f4190a0f35536b46e4ddbbe,2,0,1023480526,1023480526,0
18orrJ69PjK1RJScj2CEWd6egzU4i75y1i,55a5a09915f172297aa60e172ca5df5d8eb032d0,20,0,213744577,213744577,0
1MVqPSv1TtfMPYzkpbakEkNJDkVm7TFTnJ,e0d68dd641c550d5ebeba09196fb43f548e1bb86,0,0,0,0,0
bc1q4apxzdxxhsqxtxysrxpvslx8xst9802lx4508f,af426134c6bc006598901982c87cc7341653bd5f,0,0,0,0,0
bc1q8dys9cu0v35t4vyfjzx5j2qgy06t67q854szys,3b4902e38f6468bab089908d49280823f4bd7807,0,0,0,0,0
bc1ql8jn8erz8rzq2dk9a04m456t35jjwj4569c77y,f9e533e46238c40536c5ebebbad34b8d25274ab4,0,0,0,0,0
bc1qgczwvnfy338uj90a0zy5azy6ez939ckwdw283e,4604e64d248c4fc915fd78894e889ac88b12e2ce,0,0,0,0,0
bc1qyjzufutee8vkt98qlyfm7n55kqq4mrzlt5pmce,2485c4f179c9d96594e0f913bf4e94b0015d8c5f,14,0,15761780,15761780,0
3QvbEVKH1QHKa5gZra6CVF8ktYwmGBUJHa,fedc1b16dfcc8430aa951f68b335f628ef29b57e,13,0,9443435,9443435,0
3PvryY3xj9ddbknzdMkpQ6oAv5uniHxnLV,f3f11ef6e1df8012864455224b36de4e530d9f2b,34,0,11768107,11768107,0
31i9bDmXEgrJ1CKj8CitfDjxgCqd4BSp4M,0036d0e06af7a4793acc615f5f5ff4a5a1a341d8,230,0,94211848,94211848,0
